Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2015-2016,17,Reims,Troyes,1,1,N
2015-2016,17,Caen,Lille,1,2,E
2015-2016,17,GFC Ajaccio,Nantes,1,1,N
2015-2016,17,Toulouse,Lorient,2,3,E
2015-2016,17,Marseille,Montpellier,2,2,N
2015-2016,17,Bordeaux,Guingamp,1,0,D
2015-2016,17,Saint-Étienne,Rennais,1,1,N
2015-2016,18,Rennais,Caen,1,1,N
2015-2016,18,Reims,Nice,1,1,N
2015-2016,18,Montpellier,Guingamp,2,1,D
2015-2016,18,Lille,Lorient,3,0,D
2015-2016,18,Troyes,Bastia,1,1,N
2015-2016,18,Nantes,Toulouse,1,1,N
2015-2016,18,Monaco,Saint-Étienne,1,0,D
2015-2016,18,Marseille,GFC Ajaccio,1,1,N
2015-2016,18,Angers,Bordeaux,1,1,N
2015-2016,18,PSG,Lyon,5,1,D
2015-2016,19,Nice,Montpellier,1,0,D
2015-2016,19,Caen,PSG,0,3,E
2015-2016,19,Toulouse,Lille,1,1,N
2015-2016,19,Lorient,Nantes,0,0,N
2015-2016,19,Bastia,Reims,2,0,D
2015-2016,19,Troyes,Monaco,0,0,N
2015-2016,19,Guingamp,Rennais,0,2,E
2015-2016,19,Saint-Étienne,Angers,1,0,D
2015-2016,19,GFC Ajaccio,Lyon,2,1,D
2015-2016,19,Bordeaux,Marseille,1,1,N
2015-2016,20,PSG,Bastia,2,0,D
2015-2016,20,Lyon,Troyes,4,1,D
2015-2016,20,Montpellier,Bordeaux,0,1,E
2015-2016,20,Rennais,Lorient,2,2,N
2015-2016,20,Reims,Toulouse,1,3,E
2015-2016,20,Angers,Caen,2,0,D
2015-2016,20,Monaco,GFC Ajaccio,2,2,N
2015-2016,20,Nantes,Saint-Étienne,2,1,D
2015-2016,20,Lille,Nice,1,1,N
2015-2016,20,Marseille,Guingamp,0,0,N
2015-2016,21,Nice,Angers,2,1,D
2015-2016,21,Toulouse,PSG,0,1,E
2015-2016,21,Troyes,Rennais,2,4,E
2015-2016,21,Guingamp,Nantes,2,2,N
2015-2016,21,GFC Ajaccio,Reims,2,2,N
2015-2016,21,Bordeaux,Lille,1,0,D
2015-2016,21,Bastia,Montpellier,1,0,D
2015-2016,21,Lorient,Monaco,0,2,E
2015-2016,21,Caen,Marseille,1,3,E
2015-2016,21,Saint-Étienne,Lyon,1,0,D
2015-2016,22,Rennais,GFC Ajaccio,1,0,D
2015-2016,22,PSG,Angers,5,1,D
2015-2016,22,Montpellier,Caen,1,2,E
2015-2016,22,Lille,Troyes,1,3,E
2015-2016,22,Nice,Lorient,2,1,D
2015-2016,22,Nantes,Bordeaux,2,2,N
2015-2016,22,Guingamp,Bastia,1,0,D
2015-2016,22,Monaco,Toulouse,4,0,D
2015-2016,22,Reims,Saint-Étienne,1,1,N
2015-2016,22,Lyon,Marseille,1,1,N
2015-2016,23,Marseille,Lille,1,1,N
2015-2016,23,Angers,Monaco,3,0,D
2015-2016,23,Bastia,Lyon,1,0,D
2015-2016,23,Troyes,Nantes,0,1,E
2015-2016,23,GFC Ajaccio,Montpellier,0,4,E
2015-2016,23,Toulouse,Guingamp,1,2,E
2015-2016,23,Lorient,Reims,2,0,D
2015-2016,23,Caen,Nice,2,0,D
2015-2016,23,Bordeaux,Rennais,4,0,D
2015-2016,23,Saint-Étienne,PSG,0,2,E
2015-2016,24,Monaco,Bastia,2,0,D
2015-2016,24,Montpellier,Marseille,0,1,E
2015-2016,24,Lille,Caen,1,0,D
2015-2016,24,Lyon,Bordeaux,3,0,D
2015-2016,24,Nice,Toulouse,1,0,D
2015-2016,24,Reims,Angers,2,1,D
2015-2016,24,Nantes,GFC Ajaccio,3,1,D
2015-2016,24,Guingamp,Troyes,4,0,D
2015-2016,24,PSG,Lorient,3,1,D
2015-2016,24,Rennais,Saint-Étienne,0,1,E
2015-2016,25,Monaco,Nice,1,0,D
2015-2016,25,Angers,Lyon,0,3,E
2015-2016,25,Toulouse,Nantes,0,0,N
2015-2016,25,Lorient,Montpellier,1,1,N
2015-2016,25,Bastia,Troyes,2,0,D
2015-2016,25,Caen,Reims,0,2,E
2015-2016,25,GFC Ajaccio,Guingamp,0,0,N
2015-2016,25,Lille,Rennais,1,1,N
2015-2016,25,Bordeaux,Saint-Étienne,1,4,E
2015-2016,25,Marseille,PSG,1,2,E
2015-2016,26,Rennais,Angers,1,0,D
2015-2016,26,PSG,Lille,0,0,N
2015-2016,26,GFC Ajaccio,Troyes,2,3,E
2015-2016,26,Montpellier,Toulouse,2,0,D
2015-2016,26,Reims,Bastia,0,1,E
2015-2016,26,Nantes,Lorient,2,1,D
2015-2016,26,Guingamp,Bordeaux,2,4,E
2015-2016,26,Lyon,Caen,4,1,D
2015-2016,26,Saint-Étienne,Monaco,1,1,N
2015-2016,26,Nice,Marseille,1,1,N
2015-2016,27,Bordeaux,Nice,0,0,N
2015-2016,27,PSG,Reims,4,1,D
2015-2016,27,Toulouse,GFC Ajaccio,1,1,N
2015-2016,27,Lorient,Guingamp,4,3,D
2015-2016,27,Angers,Montpellier,2,3,E
2015-2016,27,Monaco,Troyes,3,1,D
2015-2016,27,Marseille,Saint-Étienne,1,1,N
2015-2016,27,Caen,Rennais,1,0,D
2015-2016,27,Lille,Lyon,1,0,D
2015-2016,27,Bastia,Nantes,0,0,N
2015-2016,28,Nice,Bastia,0,2,E
2015-2016,28,Montpellier,Lille,3,0,D
2015-2016,28,Toulouse,Rennais,1,2,E
